customerid,recency,frequency,monetary,rfm,RFM_Category
18323,13,13,39.98,142,Other Segments
11330,11,11,46.584,142,Other Segments
20135,31,31,69.97,142,Other Segments
14516,19,80,39.49,142,Other Segments
14370,7,6,40.8533,142,Other Segments
11622,47,57,66.875,142,Other Segments
11814,39,39,58.98,142,Other Segments
15297,25,25,39.98,142,Other Segments
17610,52,52,39.98,142,Other Segments
12051,62,79,44.99,142,Other Segments
29120,54,54,49.97,142,Other Segments
11699,64,64,62.98,142,Other Segments
24932,64,64,71.58,142,Other Segments
25416,13,13,40.22,142,Other Segments
16711,20,73,66.475,142,Other Segments
27474,17,17,60.47,142,Other Segments
27451,1,1,37.43,142,Other Segments
25124,67,67,64.47,142,Other Segments
23919,31,31,58.47,142,Other Segments
18154,66,66,66.44,142,Other Segments
18715,23,23,69.97,142,Other Segments
22353,12,12,39.98,142,Other Segments
15798,52,55,49.48,142,Other Segments
12927,9,48,54.23,142,Other Segments
12758,67,67,74.98,142,Other Segments
11407,39,39,53.99,142,Other Segments
19153,60,60,69.99,142,Other Segments
13594,4,4,44.98,142,Other Segments
11928,62,62,39.99,142,Other Segments
19505,45,45,53.47,142,Other Segments
16734,51,47,64.485,142,Other Segments
12821,57,57,74.98,142,Other Segments
18506,38,38,69.97,142,Other Segments
25147,1,1,39.98,142,Other Segments
23790,25,25,46.83,142,Other Segments
16213,27,27,49.97,142,Other Segments
25001,25,25,49.97,142,Other Segments
12097,40,36,63.475,142,Other Segments
25682,66,66,38.98,142,Other Segments
18758,67,54,52.8366,142,Other Segments
23956,21,21,67.49,142,Other Segments
16774,47,47,54.98,142,Other Segments
24938,34,34,38.88,142,Other Segments
11178,67,80,72.38,142,Other Segments
21998,18,18,56.98,142,Other Segments
12306,54,45,37.485,142,Other Segments
22107,50,50,71.97,142,Other Segments
11287,3,11,41.6956,142,Other Segments
15403,40,40,39.98,142,Other Segments
14072,9,9,49.99,142,Other Segments
24543,39,39,53.98,142,Other Segments
11367,25,25,58.98,142,Other Segments
17710,6,43,56.97,142,Other Segments
22977,66,66,69.97,142,Other Segments
20398,53,53,68.97,142,Other Segments
20106,53,46,65.975,142,Other Segments
20524,65,65,68.97,142,Other Segments
12077,2,61,48.23,142,Other Segments
16986,29,29,68.49,142,Other Segments
13654,24,24,56.97,142,Other Segments
14487,53,53,39.98,142,Other Segments
27955,42,42,38.98,142,Other Segments
24766,7,7,71.58,142,Other Segments
25894,6,6,49.48,142,Other Segments
17089,54,54,64.97,142,Other Segments
24540,53,53,69.97,142,Other Segments
15486,41,41,39.98,142,Other Segments
26893,8,8,59.98,142,Other Segments
27637,28,28,68.97,142,Other Segments
18944,27,27,56.97,142,Other Segments
19273,3,3,39.98,142,Other Segments
18314,29,44,38.5766,142,Other Segments
17235,13,28,41.99,142,Other Segments
17696,23,23,39.98,142,Other Segments
15612,34,42,39.985,142,Other Segments
29283,61,61,53.99,142,Other Segments
22731,23,23,69.97,142,Other Segments
23641,55,55,64.47,142,Other Segments
27491,20,20,38.98,142,Other Segments
15197,26,26,49.97,142,Other Segments
19694,5,5,69.99,142,Other Segments
20501,4,4,64.98,142,Other Segments
14052,57,91,43.13,142,Other Segments
30079,63,63,48.594,142,Other Segments
29349,7,7,38.98,142,Other Segments
12057,25,78,43.64,142,Other Segments
16385,57,57,64.47,142,Other Segments
29074,54,54,67.49,142,Other Segments
23624,70,70,62.97,142,Other Segments
13760,47,24,46.125,142,Other Segments
20730,59,59,68.97,142,Other Segments
13737,31,31,39.25,142,Other Segments
12363,36,62,54.975,142,Other Segments
26850,55,55,53.98,142,Other Segments
11161,61,61,54.97,142,Other Segments
16571,53,53,39.98,142,Other Segments
21377,58,58,69.99,142,Other Segments
11473,60,60,62.98,142,Other Segments
11719,1,24,64.98,142,Other Segments
24268,66,66,49.97,142,Other Segments
20086,71,68,64.275,142,Other Segments
24500,50,50,71.58,142,Other Segments
11848,5,5,49.99,142,Other Segments
15449,58,58,42.28,142,Other Segments
24391,63,63,42.84,142,Other Segments
23893,45,45,58.98,142,Other Segments
17252,32,32,62.98,142,Other Segments
22688,7,7,38.98,142,Other Segments
22821,55,55,38.98,142,Other Segments
11692,25,25,39.99,142,Other Segments
21533,28,28,40.22,142,Other Segments
22861,8,8,69.97,142,Other Segments
16910,19,84,70.98,142,Other Segments
11500,8,30,46.615,142,Other Segments
11852,22,22,74.98,142,Other Segments
16535,59,59,37.97,142,Other Segments
15974,17,80,69.21,142,Other Segments
12436,46,46,42.28,142,Other Segments
26737,62,62,68.97,142,Other Segments
11752,24,77,42.955,142,Other Segments
17348,11,39,59.97,142,Other Segments
25884,52,52,39.98,142,Other Segments
19243,58,58,69.99,142,Other Segments
15244,64,71,62.615,142,Other Segments
19266,68,68,42.28,142,Other Segments
17494,66,34,55.98,142,Other Segments
20474,3,3,49.97,142,Other Segments
11646,7,8,56.74,142,Other Segments
11838,62,62,50.23,142,Other Segments
12997,27,27,39.98,142,Other Segments
23199,16,16,45.22,142,Other Segments
12920,45,45,48.97,142,Other Segments
29047,4,4,51.46,142,Other Segments
16704,20,18,45.63,142,Other Segments
11875,48,51,50.235,142,Other Segments
12067,6,49,66.98,142,Other Segments
12788,27,27,56.97,142,Other Segments
20903,66,66,69.97,142,Other Segments
16266,27,27,63.97,142,Other Segments
19217,35,79,62.275,142,Other Segments
24627,18,18,68.49,142,Other Segments
15971,43,43,39.98,142,Other Segments
26164,27,27,69.99,142,Other Segments
18112,52,52,64.47,142,Other Segments
26273,32,32,60.47,142,Other Segments
22354,26,26,39.98,142,Other Segments
16841,64,78,63.48,142,Other Segments
23734,18,18,69.97,142,Other Segments
16300,31,31,71.97,142,Other Segments
28915,48,48,39.98,142,Other Segments
13761,38,38,46.47,142,Other Segments
23084,43,43,39.98,142,Other Segments
12427,58,58,39.99,142,Other Segments
12101,56,70,46.135,142,Other Segments
13867,61,61,56.97,142,Other Segments
21896,56,56,74.98,142,Other Segments
14743,26,26,64.47,142,Other Segments
16615,33,57,47.92,142,Other Segments
28537,51,51,39.98,142,Other Segments
11142,16,24,47.6642,142,Other Segments
12201,51,51,50.23,142,Other Segments
25912,35,35,63.47,142,Other Segments
29327,23,23,53.99,142,Other Segments
22941,28,28,58.98,142,Other Segments
18573,34,33,41.87,142,Other Segments
25643,64,64,39.98,142,Other Segments
17053,70,70,69.97,142,Other Segments
28122,68,68,39.98,142,Other Segments
25580,42,42,39.98,142,Other Segments
14136,70,70,71.95,142,Other Segments
19801,17,19,51.52,142,Other Segments
25374,33,33,71.58,142,Other Segments
12204,40,92,59.965,142,Other Segments
18155,32,32,48.97,142,Other Segments
25666,59,59,39.98,142,Other Segments
11185,2,17,50.3188,142,Other Segments
11514,38,38,39.99,142,Other Segments
26064,34,34,49.48,142,Other Segments
11019,9,24,48.9242,142,Other Segments
18756,1,1,42.93,142,Other Segments
17428,62,62,39.98,142,Other Segments
11932,7,47,68.125,142,Other Segments
17236,5,9,43.135,142,Other Segments
20631,33,33,71.96,142,Other Segments
14574,28,19,69.36,142,Other Segments
15593,16,75,58.13,142,Other Segments
14199,59,59,49.97,142,Other Segments
11643,28,51,50.11,142,Other Segments
11720,8,38,58.975,142,Other Segments
12115,41,28,44.99,142,Other Segments
22148,40,40,69.99,142,Other Segments
26124,51,51,64.97,142,Other Segments
11846,22,47,42.495,142,Other Segments
29974,32,32,41.994,142,Other Segments
16652,8,8,48.97,142,Other Segments
16990,35,35,59.98,142,Other Segments
19572,44,57,41.125,142,Other Segments
20070,10,10,39.98,142,Other Segments
16177,18,29,66.67,142,Other Segments
25898,25,25,38.88,142,Other Segments
13140,9,9,69.99,142,Other Segments
16506,29,58,46.025,142,Other Segments
27146,57,57,74.98,142,Other Segments
11732,53,53,74.98,142,Other Segments
27816,69,69,48.97,142,Other Segments
11563,27,27,53.99,142,Other Segments
17228,4,4,49.99,142,Other Segments
17059,51,51,69.97,142,Other Segments
13621,9,9,69.99,142,Other Segments
11520,6,16,48.828,142,Other Segments
24401,2,2,45.58,142,Other Segments
24547,38,38,38.98,142,Other Segments
26800,7,7,68.97,142,Other Segments
22363,36,36,56.97,142,Other Segments
14537,25,25,42.28,142,Other Segments
12545,5,5,49.99,142,Other Segments
17706,60,60,37.93,142,Other Segments
17374,21,61,68.8766,142,Other Segments
19077,48,48,39.98,142,Other Segments
23491,6,6,43.97,142,Other Segments
11566,11,12,42.4306,142,Other Segments
11958,46,46,74.98,142,Other Segments
19618,2,12,59.725,142,Other Segments
13352,41,41,56.97,142,Other Segments
23803,57,57,68.49,142,Other Segments
14231,7,87,41.985,142,Other Segments
26777,37,37,68.97,142,Other Segments
17846,2,2,69.97,142,Other Segments
12107,3,38,55.5575,142,Other Segments
15124,70,35,61.22,142,Other Segments
12748,2,2,49.97,142,Other Segments
24965,40,40,71.58,142,Other Segments
17577,17,17,39.98,142,Other Segments
15445,35,35,64.97,142,Other Segments
12136,9,49,63.375,142,Other Segments
12797,39,39,56.97,142,Other Segments
28303,14,14,74.98,142,Other Segments
15545,16,16,39.98,142,Other Segments
18270,21,15,47.235,142,Other Segments
11165,57,34,51.245,142,Other Segments
13756,40,38,74.6225,142,Other Segments
29408,1,1,53.99,142,Other Segments
19567,70,63,52.48,142,Other Segments
23766,1,1,68.97,142,Other Segments
13656,18,18,56.97,142,Other Segments
26391,66,66,68.97,142,Other Segments
12720,50,50,49.97,142,Other Segments
12259,43,75,43.375,142,Other Segments
11200,4,11,52.1526,142,Other Segments
18347,14,14,39.98,142,Other Segments
15854,49,49,41.95,142,Other Segments
29253,46,46,63.47,142,Other Segments
27756,15,15,69.99,142,Other Segments
26674,14,14,68.97,142,Other Segments
20096,12,12,49.48,142,Other Segments
25254,1,1,51.96,142,Other Segments
23694,32,32,69.97,142,Other Segments
11792,32,45,59.99,142,Other Segments
14208,14,88,58.715,142,Other Segments
19449,35,35,45.22,142,Other Segments
24968,35,35,44.54,142,Other Segments
17935,40,40,63.97,142,Other Segments
19864,31,31,69.99,142,Other Segments
12416,33,33,39.99,142,Other Segments
17371,19,13,68.47,142,Other Segments
28881,49,49,39.98,142,Other Segments
19495,40,40,38.98,142,Other Segments
14517,22,22,53.99,142,Other Segments
14563,8,8,39.98,142,Other Segments
15559,68,56,57.3466,142,Other Segments
16870,40,59,49.68,142,Other Segments
14016,9,9,57.09,142,Other Segments
14314,42,42,58.98,142,Other Segments
14955,24,24,69.99,142,Other Segments
22014,51,51,39.98,142,Other Segments
27564,67,67,60.47,142,Other Segments
13750,54,54,71.97,142,Other Segments
22701,28,28,57.98,142,Other Segments
12376,58,41,37.735,142,Other Segments
14291,46,92,59.98,142,Other Segments
11858,20,63,42.495,142,Other Segments
13850,59,59,56.97,142,Other Segments
23196,56,56,39.98,142,Other Segments
11709,26,47,52.15,142,Other Segments
16037,49,49,39.98,142,Other Segments
11397,25,25,38.47,142,Other Segments
13773,22,22,42.28,142,Other Segments
19246,22,22,69.99,142,Other Segments
24736,62,62,71.58,142,Other Segments
14872,66,66,71.97,142,Other Segments
15104,12,12,69.99,142,Other Segments
12293,61,61,62.98,142,Other Segments
23654,3,3,59.98,142,Other Segments
18642,64,64,69.97,142,Other Segments
11128,43,43,53.98,142,Other Segments
16017,1,1,59.98,142,Other Segments
16186,33,33,64.97,142,Other Segments
14812,64,64,63.97,142,Other Segments
13169,57,57,71.97,142,Other Segments
11211,18,25,58.4842,142,Other Segments
14059,28,68,53.375,142,Other Segments
11795,20,20,39.99,142,Other Segments
26794,18,18,44.22,142,Other Segments
11672,7,7,59.49,142,Other Segments
25781,6,6,39.98,142,Other Segments
14543,27,27,42.28,142,Other Segments
17245,60,60,53.99,142,Other Segments
29688,1,1,41.994,142,Other Segments
18619,19,19,38.98,142,Other Segments
21244,58,58,49.97,142,Other Segments
23863,52,52,69.97,142,Other Segments
22867,1,1,38.98,142,Other Segments
24261,20,20,71.58,142,Other Segments
11503,67,67,59.49,142,Other Segments
19862,15,47,49.24,142,Other Segments
11704,15,12,46.99,142,Other Segments
11143,47,47,42.28,142,Other Segments
18365,59,59,39.98,142,Other Segments
26248,26,26,68.97,142,Other Segments
22003,25,25,56.97,142,Other Segments
28146,25,25,60.47,142,Other Segments
29188,28,28,69.97,142,Other Segments
14804,4,47,69.48,142,Other Segments
19779,32,32,69.99,142,Other Segments
23692,22,22,42.93,142,Other Segments
12617,14,14,39.47,142,Other Segments
18342,67,67,39.98,142,Other Segments
17243,56,81,41.99,142,Other Segments
17804,35,35,73.96,142,Other Segments
23065,38,38,69.97,142,Other Segments
12978,27,27,50.23,142,Other Segments
17306,69,67,58.98,142,Other Segments
13785,45,47,60.915,142,Other Segments
14034,9,9,49.99,142,Other Segments
12411,32,32,39.99,142,Other Segments
26915,30,30,58.98,142,Other Segments
12972,54,36,49.225,142,Other Segments
12431,59,66,61.13,142,Other Segments
26208,37,37,48.97,142,Other Segments
22962,63,63,39.98,142,Other Segments
22358,71,71,38.98,142,Other Segments
16971,37,37,64.47,142,Other Segments
19762,12,12,48.97,142,Other Segments
26105,50,50,40.22,142,Other Segments
13121,14,58,46.985,142,Other Segments
17300,58,33,47.11,142,Other Segments
11890,27,62,65.22,142,Other Segments
16281,35,35,63.97,142,Other Segments
22922,5,5,68.97,142,Other Segments
11641,51,45,66.4775,142,Other Segments
14658,58,58,37.29,142,Other Segments
28767,67,67,69.99,142,Other Segments
11687,41,55,48.99,142,Other Segments
17283,17,17,58.98,142,Other Segments
11203,16,18,59.9733,142,Other Segments
12056,2,24,69.47,142,Other Segments
28398,23,23,71.58,142,Other Segments
12746,8,8,68.97,142,Other Segments
24130,53,53,47.97,142,Other Segments
14455,22,76,71.975,142,Other Segments
23689,28,28,43.97,142,Other Segments
12497,31,31,42.28,142,Other Segments
22507,38,38,48.97,142,Other Segments
17712,19,19,56.96,142,Other Segments
29700,63,77,39.213,142,Other Segments
26185,60,60,67.97,142,Other Segments
23128,35,35,39.98,142,Other Segments
27373,69,69,38.98,142,Other Segments
14369,26,26,46.47,142,Other Segments
11790,71,71,73.475,142,Other Segments
11223,5,12,55.0526,142,Other Segments
16619,11,72,48.79,142,Other Segments
21900,60,60,69.97,142,Other Segments
25332,63,63,39.98,142,Other Segments
21302,71,71,69.97,142,Other Segments
22384,37,37,39.98,142,Other Segments
22776,63,63,69.97,142,Other Segments
13639,41,56,62.9866,142,Other Segments
29122,2,2,49.97,142,Other Segments
17074,37,91,45.125,142,Other Segments
12165,27,45,70.16,142,Other Segments
11853,42,41,44.99,142,Other Segments
11206,63,41,38.635,142,Other Segments
16012,40,48,47.13,142,Other Segments
11684,31,31,53.99,142,Other Segments
20635,17,17,49.97,142,Other Segments
11724,11,59,48.7133,142,Other Segments
13347,57,57,71.97,142,Other Segments
23626,8,8,38.98,142,Other Segments
20924,34,34,69.97,142,Other Segments
15239,13,13,63.97,142,Other Segments
17489,64,64,58.98,142,Other Segments
26812,25,25,58.47,142,Other Segments
22421,56,56,58.98,142,Other Segments
11309,23,23,39.99,142,Other Segments
11850,59,57,74.73,142,Other Segments
26128,25,25,68.97,142,Other Segments
18007,5,5,38.98,142,Other Segments
16633,12,12,71.58,142,Other Segments
17346,37,37,40.73,142,Other Segments
26151,37,37,69.99,142,Other Segments
17297,70,73,50.125,142,Other Segments
17397,66,66,39.98,142,Other Segments
22017,57,57,69.99,142,Other Segments
21419,71,71,64.97,142,Other Segments
11658,8,50,55.98,142,Other Segments
26079,18,18,64.97,142,Other Segments
11260,39,88,40.63,142,Other Segments
15508,9,9,39.98,142,Other Segments
28343,47,47,53.99,142,Other Segments
16049,27,27,39.98,142,Other Segments
13988,4,4,74.98,142,Other Segments
25764,48,48,71.58,142,Other Segments
21977,51,51,74.98,142,Other Segments
22369,51,51,69.97,142,Other Segments
20746,23,63,59.975,142,Other Segments
11784,43,55,72.485,142,Other Segments
25160,47,47,46.83,142,Other Segments
11824,7,68,54.98,142,Other Segments
11283,64,64,42.28,142,Other Segments
15611,48,48,54.25,142,Other Segments
11721,47,47,62.98,142,Other Segments
17234,69,69,53.99,142,Other Segments
11738,51,45,52.925,142,Other Segments
22103,70,70,69.97,142,Other Segments
27307,14,14,68.97,142,Other Segments
17251,51,87,61.98,142,Other Segments
11841,54,36,69.98,142,Other Segments
28867,35,35,63.97,142,Other Segments
27785,8,8,38.98,142,Other Segments
21058,39,39,69.46,142,Other Segments
22724,4,4,69.97,142,Other Segments
17208,13,13,45.95,142,Other Segments
15711,27,36,63.28,142,Other Segments
20583,54,54,69.97,142,Other Segments
14091,19,45,46.5575,142,Other Segments
19647,64,41,43.225,142,Other Segments
22704,47,47,41.93,142,Other Segments
17068,33,33,53.99,142,Other Segments
14320,14,14,49.99,142,Other Segments
13444,19,19,56.97,142,Other Segments
23786,22,22,38.98,142,Other Segments
15488,52,52,50.23,142,Other Segments
11280,31,31,74.98,142,Other Segments
22166,50,50,69.97,142,Other Segments
15402,38,38,74.98,142,Other Segments
